,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy,Category
0,615615.0,3376.0,534,1156,0.4619377162629758,1.002743597865549,18.5138048942927,124.18650454233247,122.1350404338867,121.2427118567189,45.23522069904911,47.69783281664668,50.56045601947996,16.65793595563369,0.9961879356262092,0.8541419253388516,7.540161052187333,Celosia cristata
0,615615.0,3376.0,534,1156,0.4619377162629758,1.002743597865549,18.5138048942927,126.17998587405881,123.2121499293703,123.4019121858922,40.43849706698964,43.358760311465915,46.01592274941651,14.570461525216972,0.9959007421056877,0.8574162711876462,7.372392924239737,Celosia cristata
0,1345508.0,4662.0,1053,1280,0.82265625,1.0017331743846933,16.15318823819702,147.97491987179487,153.13435570987653,148.09053374287748,48.38317508693356,39.02193354671365,58.757329989305354,5.856135301184688,0.9984915131035139,0.8433076811219982,6.551850706381822,Celosia cristata
0,615615.0,3376.0,534,1156,0.4619377162629758,1.002743597865549,18.5138048942927,127.45561668157018,124.47313317263455,124.82512667988544,42.543354702965644,45.61531770618264,47.08865411414648,18.328143593699245,0.9953214515648723,0.8541240793181282,7.33784231728533,Celosia cristata
0,1628167.0,5104.0,1280,1274,1.0047095761381475,1.0015680209708218,16.00008844301598,155.00120805533751,161.16107670231554,159.3833184114992,43.37021385553665,33.79839572283653,54.86227912981216,6.27449591490801,0.9979431794527784,0.7221035642172827,7.001848486444745,Celosia cristata
0,1519452.0,4934.0,1280,1189,1.0765349032800673,1.0016242698025342,16.021799964724124,153.33554720353237,159.6714676198486,161.1756406381413,41.38981031330569,31.99783768913254,53.529975680112706,4.218174417071526,0.998479017967757,0.7620941590211618,6.939607216100596,Celosia cristata
0,1427364.0,4790.0,1280,1117,1.1459265890778871,1.001678618768583,16.074456130321348,151.52972946508504,158.50259623992838,156.51499342547,46.08680260048896,36.058628951824026,58.93579173719888,8.004922715302072,0.9976932257590678,0.7078735830417276,7.268697097235865,Celosia cristata
0,1431201.0,4796.0,1280,1120,1.1428571428571428,1.0016762145918008,16.07154830104227,150.27993931361607,156.26484375,154.46801199776786,38.00337853096119,30.229063372996247,50.994605746258834,6.835973430873761,0.997198604929503,0.7859757584605889,6.782169128797968,Celosia cristata
0,1537358.0,4962.0,1280,1203,1.0640066500415628,1.0016144580507598,16.015426465403635,153.38999701267664,160.14647041251038,160.54789393703243,41.713016055732595,32.22818429407246,54.556585287214766,6.98303033388063,0.9975251974287914,0.7104183532815858,7.4115973556171335,Celosia cristata
0,1290511.0,4576.0,1280,1010,1.2673267326732673,1.0017737159931221,16.2259570046284,150.4260682240099,155.53884282178217,153.54016475866337,32.00218232129135,25.959578630456228,44.56642349769972,4.693137764961936,0.9973740418600499,0.770824619655754,7.044433833620823,Celosia cristata
0,1273884.0,4550.0,997,1280,0.77890625,1.0017866618938616,16.251479726568512,142.82307390922767,146.14242493104314,138.83989076604814,66.17601622898394,60.98339493633686,72.28895158907338,64.80495589833549,0.9920400252061641,0.671666159572343,8.42293233371388,Chickoo
0,1244467.0,4504.0,974,1280,0.7609375,1.0018104136148247,16.300967402108693,141.80442521175564,149.0060847664271,139.17851482289527,49.704190278152325,43.23224923714256,65.10973132199582,42.15444700863165,0.9906802087035498,0.5816479676671273,8.101667607726231,Chickoo
0,1140868.0,4342.0,893,1280,0.69765625,1.001903813587549,16.525105446028814,147.74793970464725,151.24561170212766,145.03195076287793,41.907125079463704,36.342248751180406,53.67481861008905,9.772952138943886,0.9969436855528774,0.7389785566715628,7.4677667283958105,Chickoo
0,1570612.0,5014.0,1229,1280,0.96015625,1.0015968297708155,16.006624169432044,153.70439890154597,161.30683546074044,150.24721826688364,47.028053240847996,39.30838512496355,63.78725012070763,6.647308208100667,0.9983028535089138,0.7207049694296365,7.825704755382091,Chickoo
0,1616656.0,5086.0,1280,1265,1.0118577075098814,1.001573618630061,16.00055670470403,136.7750339673913,139.46657361660078,131.22503149703556,45.26467216045053,39.745053502716665,56.93715019573168,3.178879366714543,0.9991535189385191,0.7406936952481347,7.072618318751252,Chickoo
0,1611540.0,5078.0,1261,1280,0.98515625,1.0015761321468906,16.00089603733075,148.2044613649881,148.4608513828311,144.18743928429816,27.912055025872192,25.47920055909952,39.20854666943235,4.046579507975319,0.9973739494130442,0.8494881286577933,6.479295048043107,Chickoo
0,1405621.0,4756.0,1280,1100,1.1636363636363636,1.0016924903654683,16.09220124059046,145.89048863636364,146.93230042613635,141.8081328125,32.75044847263869,30.06088445159285,45.63246956501125,5.685310216574612,0.9973327516100593,0.7696341510986262,6.6841856293263255,Chickoo
0,1215050.0,4458.0,951,1280,0.74296875,1.0018353154191186,16.356334307230156,140.55513604100946,142.14734654311252,135.8534133477918,40.36108410163499,35.12444707548407,50.12736274883551,3.297344014651902,0.9988824899640232,0.8207331368470805,6.585897109070318,Chickoo
0,1059012.0,4214.0,829,1280,0.64765625,1.0019905345737348,16.768267026247106,139.03126507840773,140.603314422497,134.09865048250904,41.10690230388821,35.64626991517242,51.32101953222062,2.1700515307407366,0.9992898019092666,0.8660555900895843,6.42759522561955,Chickoo
0,1442712.0,4814.0,1129,1280,0.88203125,1.0016690787905,16.063217052329225,145.3013645925598,151.31719649579273,140.39810119574844,49.22349355407889,42.16751994845017,62.56399909071278,3.9651553536147297,0.9990867116752807,0.6952590415176794,7.752497629372653,Chickoo
0,1194586.0,4426.0,935,1280,0.73046875,1.0018533617504306,16.398548116251153,149.3915583221925,155.25507854278075,149.86504595588235,43.735828893927206,37.36710760002115,57.52628716548941,13.4882868609441,0.9960893238128137,0.6960711107582176,7.279075805054154,Chickoo
0,1574449.0,5020.0,1232,1280,0.9625,1.0015948436564157,16.005853476359032,136.41739486099837,142.08061840503248,137.5188565340909,57.76380173771613,52.83469501640705,66.31795849055996,4.994216622653004,0.9991993820827978,0.7612791730521755,6.867121671421275,Chickoo
0,1455502.0,4834.0,1280,1139,1.1237928007023705,1.0016612824990965,16.054636819461603,144.74867139486392,145.6877942548288,139.43941985842844,31.81588115263351,29.066058258750605,45.50321380967166,4.168778145924071,0.9979322436842548,0.7827572408954572,6.354106240062723,Chickoo
0,1034711.0,4176.0,810,1280,0.6328125,1.002018921225347,16.853958255010337,143.46508005401233,146.38791280864197,139.30412229938273,40.23894852165295,35.886690868945564,51.80760980419704,12.384657613309336,0.9959122890687045,0.7316300791253807,7.120779034087908,Chickoo
0,1543753.0,4972.0,1208,1280,0.94375,1.0016110090150432,16.013432200617586,141.93856516452814,144.58397402731788,136.6237899679222,45.28607441313143,40.27337295370786,58.330250235960634,15.460981402519106,0.9959695627266895,0.6237046586596218,7.873563204931358,Chickoo
0,1271326.0,4546.0,995,1280,0.77734375,1.001788683626387,16.255559942925732,152.72929726758795,159.22492619346733,148.1325730213568,41.86044751663827,35.358740340207056,57.56728539919133,6.747534550179001,0.9978567290703504,0.7110024517230324,7.879902649176673,Chickoo
0,1562938.0,5002.0,1280,1223,1.0466067048242027,1.0016008312549827,16.008315109108615,136.17942048242028,137.37580871831562,132.5636734719951,41.26941159296026,38.18096417482805,51.14931540636035,5.024929839163704,0.9984763521881453,0.7774888943789846,6.73929194080853,Chickoo
0,1483640.0,4878.0,1280,1161,1.1024978466838933,1.0016446038122455,16.038179073090507,147.56508868970715,151.63540051679587,151.59744899332472,38.24687402929068,34.50568422042379,48.78624745467931,9.30914919630884,0.9966492748460163,0.7727168671726969,7.046543288083807,Chickoo
0,1442712.0,4814.0,1280,1129,1.133746678476528,1.0016690787905,16.063217052329225,148.2605576007529,152.4916249169619,153.1094213629318,39.994890785014064,36.55717139253736,50.44774432657623,20.97682635095098,0.9931695584693702,0.7369875152561401,7.195261804232878,Chickoo
0,1470850.0,4858.0,1151,1280,0.89921875,1.0016521059251453,16.045255464527315,137.1548117126412,141.0938810002172,137.1722028399218,55.06609877625192,49.98487260327009,61.82924751764574,14.576442007166568,0.9973913672739577,0.7309156248533919,7.260166725702888,Chickoo
0,1452944.0,4830.0,1137,1280,0.88828125,1.001662830776685,16.056296732702705,145.99248845646437,152.0817076187335,145.86735103342127,57.34408622869398,51.31637353533887,66.44894762198726,10.067719317496152,0.9983261493367499,0.7356153447298015,7.955943442505779,Chickoo
0,1515615.0,4928.0,1186,1280,0.9265625,1.0016264024834802,16.02331990644062,130.65982293423272,136.20874525716695,130.11828428014334,61.20674995187566,55.763289539837785,70.31040351607128,18.404957718559373,0.9973571615286742,0.688489425063358,8.08720287245386,Chickoo
0,1580844.0,5030.0,1237,1280,0.96640625,1.0015915548909318,16.004678513502913,146.32489326495553,154.2808994795877,146.47404191087307,59.62122060951494,53.447111783968744,69.04730515243165,10.992238951384705,0.9983104346608743,0.736800419573364,8.291412998253444,Chickoo
0,1165169.0,4380.0,1280,912,1.4035087719298245,1.0018804139142048,16.464907665754925,126.0067014459978,132.38584327028508,127.41291632401315,62.600324774025594,57.401945657263354,71.89886414497019,7.251647791977018,0.999012668594445,0.765535833878729,6.87967370872785,Chickoo
0,1029595.0,4168.0,806,1280,0.6296875,1.002025068109305,16.87287137175297,151.26202795440446,157.54756513647644,151.90370172921837,69.01869486743267,62.93860397061038,78.51086701963222,33.796929171612305,0.9961798095029732,0.6127417066578646,8.980810537036103,Chickoo
0,603688.0,3502.0,473,1280,0.36953125,1.0029021613813758,20.315136295569896,136.81922403541228,141.96099696088794,134.16897463002115,46.861523948223116,42.293998768483455,61.518695717098645,31.9745486898642,0.9923888798665447,0.6832315455212423,7.791838222804133,Chickoo
0,1072575.0,4160.0,946,1136,0.8327464788732394,1.0019401906626577,16.13462928000373,144.99018569663224,157.09524815382784,136.8156740389483,52.65305646683122,44.501679685262545,75.25235302661925,7.812587142215998,0.998456621454499,0.5737741561301442,9.065294548553986,Chickoo
0,1443991.0,4816.0,1280,1130,1.1327433628318584,1.0016682929464242,16.062327258272386,147.72137444690264,153.78628180309735,146.13814712389382,49.43914707539274,43.35152830321892,62.49365291883535,18.299179280518935,0.9959150056622148,0.5614163350253136,8.515262353032721,Chickoo
0,977156.0,4086.0,765,1280,0.59765625,1.0020917847303807,17.085701771262727,147.12338439542484,150.0668178104575,145.10220894607843,36.299345793679755,31.424637359471994,47.838699970753794,20.37045596798334,0.9915480039228021,0.764666080310958,7.428001304725188,Chickoo
0,1580844.0,5030.0,1237,1280,0.96640625,1.0015915548909318,16.004678513502913,147.92505178860145,148.35306184316894,142.78944270412288,30.55388032732725,28.011069226547665,43.1413156774784,4.423548629652656,0.9976226824026022,0.842317252584397,5.976051321282359,Chickoo
0,481632.0,2894.0,520,929,0.5597416576964478,1.0030064447545013,17.389284765131887,173.17301689161215,174.51526455245508,157.34281071458145,51.3824424751029,42.02679455174705,62.3871252305655,30.14839708343308,0.9931800215258672,0.6719260172374801,9.401335917663278,Chrysanthemum
0,529336.0,3074.0,522,1017,0.5132743362831859,1.0029055269242977,17.851564979521513,176.58761589379023,175.0465515357693,161.10132912894585,41.51593675395501,36.55195456940634,53.22288750105036,28.423116967057936,0.991011379595027,0.6939894798041363,9.265162272442518,Chrysanthemum
0,506933.0,2988.0,522,974,0.5359342915811088,1.0029491076730062,17.612078913781506,177.3104038329911,173.8198033939909,167.73968978891799,44.4165571564387,40.01077298360902,45.66073402441836,26.89778681485109,0.9923601313666176,0.7585780816970529,8.501966220128667,Chrysanthemum
0,477757.0,2876.0,522,918,0.5686274509803921,1.0030119914517213,17.312935236951002,170.99029415938364,166.86733612133656,162.3433918480121,45.44522806669719,42.31256956026559,44.83574020891638,26.396115713187896,0.9930340078723721,0.776572845768897,8.401214850600004,Chrysanthemum
0,478224.0,2940.0,487,985,0.49441624365482234,1.0030759644016194,18.074375188196328,168.1838730860234,164.24021513670144,159.46777639958725,45.72868985317729,42.31740906427483,45.012423788090544,22.750845062588382,0.99402548010678,0.7996358673850803,8.28253857560625,Chrysanthemum
0,485051.0,2904.0,522,932,0.5600858369098712,1.0029955612914931,17.386245982381233,170.95588319931593,166.91020423264763,162.09614926084882,45.81285697299459,42.181717884958566,45.0158807128948,24.782890884170765,0.9934717639699893,0.8014658007604083,8.174353899407349,Chrysanthemum
0,506933.0,2988.0,522,974,0.5359342915811088,1.0029491076730062,17.612078913781506,177.3104038329911,173.8198033939909,167.73968978891799,44.41655715643871,40.01077298360903,45.660734024418375,26.89778681485109,0.9923601313666176,0.7585780816970529,8.501966220128667,Chrysanthemum
0,503807.0,2976.0,522,968,0.5392561983471075,1.002955496847007,17.579303185545257,168.04137376903836,164.1395538456667,159.93799673854534,44.72779043467145,41.61244304048858,44.45637118651247,24.346213068441667,0.9933769732309752,0.7947517445200893,8.256006246631319,Chrysanthemum
0,505370.0,2982.0,522,971,0.537590113285273,1.0029522923798404,17.59567049884243,172.6006250221954,168.7742778113175,164.01946289128009,45.690068918927594,42.22637533396092,45.70190235562212,26.893497472591484,0.9929418491922224,0.7947432209303109,8.27052587826504,Chrysanthemum
0,500160.0,2962.0,522,961,0.5431841831425598,1.0029630518234165,17.541274792066538,165.77658967949256,161.88230251852914,157.38338695723246,49.233242432145616,46.42930174460889,48.674756948245445,32.596619014042396,0.9927888029263907,0.7532965437586275,8.710325613316112,Chrysanthemum
0,454104.0,2810.0,505,902,0.5598669623059866,1.0030962070362737,17.388307524267567,177.3366424447323,173.6301574059845,168.01123575772212,39.40583862693364,35.69388636759793,42.2490242470064,24.42888890334583,0.9913216427702518,0.7998615884535107,8.099494131305605,Chrysanthemum
0,489219.0,2920.0,522,940,0.5553191489361702,1.0029863925971805,17.42859537344216,166.28120567375888,165.0644371076873,154.07677101165729,55.8751300627668,48.50929465940688,61.22852999255576,47.9908445562258,0.9911340882185316,0.6734182808673521,9.569542073369293,Chrysanthemum
0,491824.0,2930.0,522,945,0.5523809523809524,1.0029807410781093,17.455227886398387,182.59777007439843,178.63191834417887,172.7879847554177,34.72299353705122,31.10166073677087,38.78325940153688,21.360604110325927,0.990199380826285,0.8044448250686591,7.910974494630922,Chrysanthemum
0,413402.0,2694.0,474,875,0.5417142857142857,1.0032607486175684,17.555880232800035,178.82682097649186,174.2513417721519,170.97618565400845,36.35510095247315,34.86969502895639,35.84176959842027,17.980105042435362,0.9928407083347771,0.8603018922074752,7.5055188024650095,Chrysanthemum
0,325031.0,2400.0,414,788,0.5253807106598984,1.0036950321661626,17.721386575434344,187.19468353809557,182.37406508251797,180.80868523014297,32.25781931823176,30.426534700173164,32.536434260698584,24.48372603330663,0.9874201179492004,0.8537879651074929,7.116410785978569,Chrysanthemum
0,312708.0,2342.0,413,760,0.5434210526315789,1.0037479053941696,17.540210036199905,187.33071237415572,182.55768765133172,180.71958391742066,32.42833521359208,30.366333454974722,32.65037798278832,22.045266679686225,0.9886992376572952,0.8509187504597692,7.104320102966885,Chrysanthemum
0,370480.0,2564.0,441,843,0.5231316725978647,1.0034630749298208,17.74480673720579,215.37050755454416,212.82953924946807,210.40978526641973,36.499504621710095,34.730368546823875,37.65984319206023,28.02522842606008,0.9889367349651115,0.8909194738174011,6.427239308664506,Chrysanthemum
0,377715.0,2584.0,448,846,0.5295508274231678,1.0034232159167626,17.67749758415737,184.2176787825059,179.99967283012495,177.06926502870652,33.28720152932395,31.15693995630966,33.50280585856952,24.752798645079828,0.9879695472929749,0.826873744854757,7.520119498294215,Chrysanthemum
0,383350.0,2602.0,452,851,0.5311398354876615,1.0033963740706926,17.66115560193035,184.12281750777325,179.54493412227157,176.8664871104271,32.70959942035735,30.572657998452357,32.76758121989524,18.60237590461198,0.9906040572664796,0.8515288760378312,7.333384085230796,Chrysanthemum
0,372448.0,2552.0,453,825,0.5490909090909091,1.0034286665521093,17.486210155511642,183.9466185029099,179.6447387785136,177.01262425580308,32.78162552930614,30.7489763467229,32.92181639712449,20.785126240417913,0.9895947364109012,0.8342395353133112,7.4478181170953315,Chrysanthemum
0,373006.0,2570.0,444,843,0.5266903914590747,1.0034476657211948,17.707221867744753,214.4687436546867,211.56210124715463,209.58645923503576,36.74141564761889,35.48053913637939,37.66661407504306,28.558772736194992,0.9890436555975349,0.8885211819662193,6.50414166239945,Chrysanthemum
0,316110.0,2362.0,411,772,0.5323834196891192,1.0037392047072222,17.649058871911677,188.52489504935517,182.98183061659293,180.5565283713425,28.021520139339717,25.902428725257636,30.59390142317746,13.614214735879022,0.9906808199975481,0.8458268865777931,7.1638376459530875,Chrysanthemum
0,456396.0,2794.0,522,877,0.5952109464082098,1.003063129387637,17.104523264884005,151.71796921759568,150.82804274411635,141.83478376737136,65.05884684316283,58.61118203573509,67.09030857957092,42.84877668973736,0.994331137107811,0.6487076861828546,9.745672430691496,Chrysanthemum
0,316110.0,2362.0,411,772,0.5323834196891192,1.0037392047072222,17.649058871911677,188.52489504935517,182.98183061659293,180.5565283713425,28.021520139339717,25.90242872525764,30.593901423177453,13.614214735879022,0.9906808199975481,0.8458268865777931,7.1638376459530875,Chrysanthemum
0,478799.0,2880.0,522,920,0.5673913043478261,1.0030096136374553,17.323344451429513,150.21026986506746,148.8986111111111,139.11017824421123,63.459430660913064,56.897167241289935,66.12114032530938,40.06252755022051,0.9944038196821061,0.6604894022867642,9.813960293422294,Chrysanthemum
0,491824.0,2930.0,522,945,0.5523809523809524,1.0029807410781093,17.455227886398387,150.55483184333758,149.56753431044618,139.40769527053052,64.67573490119328,57.86157678702064,67.41348983810728,52.68044410304396,0.9928993039048291,0.6488641384791988,9.89250972220901,Chrysanthemum
0,517874.0,3030.0,522,995,0.5246231155778894,1.0029273529854752,17.728057403924506,156.64048595467762,155.2115616396157,144.73507191128053,61.18366284309437,53.872315425844086,64.50010923851886,41.9603846574088,0.9935809034799985,0.6725959281970775,9.660789629191726,Chrysanthemum
0,477236.0,2874.0,522,917,0.569247546346783,1.0030131842526548,17.307738728846942,151.20208325499192,149.56731721380314,141.23920664168097,60.86477571267249,54.92037728944895,62.69875546947574,41.30485087165596,0.993761818584867,0.679991996877175,9.595957184046018,Chrysanthemum
0,511622.0,3006.0,522,983,0.5310274669379451,1.0029396703034663,17.661547001497198,172.4287484945218,172.32814552371153,156.95094772044294,50.54407618175577,41.75143218501472,59.826771354813644,60.89664663604195,0.9857474362246399,0.6411502668681204,9.728548724360962,Chrysanthemum
0,509017.0,2996.0,522,978,0.5337423312883436,1.0029448918209019,17.634020081844024,178.98093301679086,176.95676335315642,163.04033174278572,43.113781395201634,37.693145568550875,54.49384460209956,31.358544217267966,0.9906846031298631,0.6867375058592458,9.210150755006804,Chrysanthemum
0,2473653.0,6292.0,1548,1600,0.9675,1.0012722075408313,16.004372480699598,162.98357719638244,161.25798812984496,157.83991198320413,31.68235229623565,29.088734869493305,33.5854841155209,7.496992663831131,0.9959408089028083,0.6600354831605906,7.287023762440526,Curry leaves
0,2184234.0,5930.0,1367,1600,0.854375,1.0013579131173675,16.099419750814246,163.607327633504,162.00079096561814,156.44120336503292,32.47299662577139,29.714600916116535,38.88704837647282,2.3978635708285854,0.9987997100902308,0.8190449662777665,6.572662824023589,Curry leaves
0,2427282.0,6234.0,1600,1519,1.0533245556287032,1.0012845643810648,16.010812093526834,164.18286701777484,163.18039335088875,160.75553077682687,18.610405268084715,17.08043173243988,20.085685511047185,3.3746838799416112,0.9947132395235998,0.7083175255576858,6.711361541019809,Curry leaves
0,2414578.0,6218.0,1512,1599,0.9455909943714822,1.001288009747459,16.01253883701417,164.80926405723153,162.72261846855343,159.82185501189565,21.191902668560534,19.385163682044,22.570571785334092,2.9969355795672996,0.9963540934847803,0.7335085564951851,6.629728571460741,Curry leaves
0,2318550.0,6098.0,1451,1600,0.906875,1.0013154773457549,16.038301524659808,162.34949689869055,161.15241643694003,158.75767186423155,19.071598146998326,17.58680069988835,20.543941847418026,3.0448981284625263,0.9954744353311675,0.772170565991962,6.50295209513993,Curry leaves
0,2427282.0,6234.0,1519,1600,0.949375,1.0012845643810648,16.010812093526834,163.3655978439763,161.33236133969717,158.14149728439762,20.88160413603712,18.926426419070538,22.203315252291393,3.2660104129962786,0.9958666460989581,0.7224948156263522,6.792970819767957,Curry leaves
0,2318550.0,6098.0,1451,1600,0.906875,1.0013154773457549,16.038301524659808,164.56730573742246,161.32598509648517,157.66946200895933,23.551524934929176,21.40875690356349,24.706054865789056,2.9876196008878684,0.9970291144453629,0.7286577085414021,6.8874239951455785,Curry leaves
0,2200224.0,5950.0,1377,1600,0.860625,1.0013525895545181,16.090407158543858,165.93087282135076,162.82625680827886,159.18835875090778,21.872318705488215,19.79416556486679,23.0073967123432,3.683340914360648,0.9957395764206666,0.7422023518676204,6.66399033472544,Curry leaves
0,2460861.0,6276.0,1540,1600,0.9625,1.0012755698107287,16.00585161047292,165.87539772727274,164.36779748376622,161.8502224025974,20.085935048526647,18.445933603052136,21.66923124859492,3.8394875977941427,0.9948376160983923,0.7225880793365923,6.759526436464625,Curry leaves
0,2513628.0,6342.0,1573,1600,0.983125,1.0012619210161566,16.001160076192658,165.25813095994914,162.42421288938334,158.48179195804195,26.546342902979724,24.03009979666287,28.104189932016354,3.7507163297193244,0.9970598554365614,0.7301461906552159,6.883197153778514,Curry leaves
0,2299362.0,6074.0,1600,1439,1.111883252258513,1.0013212360646127,16.045092508269686,164.29938846421126,161.84778926337734,157.5366083217512,22.988275518202705,20.86273387554243,27.29114843056503,3.777783472016798,0.9961846634260086,0.7037035027698891,7.051632641241522,Curry leaves
0,2268981.0,6036.0,1420,1600,0.8875,1.0013305532307233,16.057118151275837,166.0139881161972,163.76926056338027,159.42487940140845,33.8700931847429,30.542963341242793,35.84776723694991,5.802962625266646,0.9971930699063675,0.7664886475075692,6.740416115596412,Curry leaves
0,2452866.0,6266.0,1600,1535,1.0423452768729642,1.0012776890380477,16.00688989940747,165.7692190553746,163.01947109120522,159.02158672638436,20.328127764976628,18.33791305800257,24.183943112176387,3.991176428701384,0.994811059483875,0.7272112819946113,6.814222986131633,Curry leaves
0,2502435.0,6328.0,1566,1600,0.97875,1.001264768115855,16.001847800242565,164.96822637292465,161.1366119891443,157.9618582375479,16.053234526921404,15.19405246416619,16.260992191285172,2.280429723648081,0.9953079351086329,0.7595018268298264,6.672166576606134,Curry leaves
0,2356926.0,6146.0,1475,1600,0.921875,1.0013042412023119,16.026517591133537,161.67053686440678,157.99217754237287,154.69950805084747,17.986789673843926,16.944203280948496,18.26726691668579,5.003374686915567,0.9917533521062134,0.6875652969870337,7.257778189599027,Curry leaves
0,2166645.0,5908.0,1356,1600,0.8475,1.0013638597924441,16.10991371452176,160.21194644174042,156.388119929941,153.2668164638643,16.96266975642596,16.15902405021814,17.140899576953565,3.2863224559460114,0.9939781335286689,0.7411527250955249,6.778398700821951,Curry leaves
0,2379312.0,6174.0,1489,1600,0.930625,1.0012978541696087,16.020713550807965,163.61452988582943,162.46949126930826,160.5314153794493,13.047446669918942,12.715304498068496,13.564853500189013,1.7879884596913573,0.9946214784648744,0.799262894182983,6.164951035400294,Curry leaves
0,2169843.0,5912.0,1358,1600,0.84875,1.0013627714078852,16.107959884655248,166.78346787555228,163.08202135493372,159.90873159057438,19.759102024802743,18.576688938242818,20.223837882932695,4.148461762109611,0.9943390827833465,0.6544302254676713,7.452248148380127,Curry leaves
0,2213230.0,5966.0,1386,1599,0.8667917448405253,1.001348255716758,16.081995996801055,155.62747866406403,151.78533706582488,148.63715913715913,13.840903973201128,13.06476826301402,14.008063213731143,1.8625352729985691,0.9948257591250609,0.7850197044952162,6.222670664244022,Curry leaves
0,2388906.0,6186.0,1495,1600,0.934375,1.0012951535137842,16.01846033288878,165.30382274247492,163.47079347826087,161.1908641304348,13.59755502941408,13.253736987592545,14.254498417970638,1.8808542729666362,0.9947845248079052,0.7992496873211578,6.244835830400101,Curry leaves
0,2269160.0,6036.0,1421,1599,0.8886804252657912,1.0013304482716072,16.055851504521495,156.52010999133432,152.65147508184876,149.51873465954927,15.62896488428609,14.871857764752818,15.837610687071484,2.5762580634417294,0.9944328473815236,0.76714422353173,6.482247960185995,Curry leaves
0,2360246.0,6150.0,1478,1599,0.9243277048155097,1.0013032539828475,16.02481266783208,160.46418558283636,158.06206348521278,155.5397821371781,13.405988156853242,12.571096336737787,14.680252858680428,1.1418851723975716,0.9966464305448945,0.8282140690676127,6.172810927088152,Curry leaves
0,2272179.0,6040.0,1422,1600,0.88875,1.0013295607432338,16.05577729571482,164.27316939170183,162.3384027777778,157.75211190225036,36.746334038652115,33.241734510047806,38.71620915271738,4.011961615218246,0.9983548957126287,0.7850606757155552,6.906477153064366,Curry leaves
0,2419287.0,6224.0,1514,1600,0.94625,1.0012867427469332,16.012228396217562,165.00718461030382,163.80812912813738,162.45589374174372,11.613842441722868,11.036155991521278,12.890846745001205,1.6449267748600265,0.993660165065881,0.7605076297721639,6.657276178576826,Curry leaves
0,2221011.0,5976.0,1390,1600,0.86875,1.0013457835193071,16.07942328966403,165.53541861510791,162.4633826438849,158.31617401079137,31.175654427372365,28.25091417945597,32.590083086111434,5.398828592590432,0.9969218086381646,0.6707022630807031,7.352984851205397,Curry leaves
0,2360246.0,6150.0,1478,1599,0.9243277048155097,1.0013032539828475,16.02481266783208,163.09722712351513,161.17169433534661,156.94482343074705,34.769603872994594,31.754676291246597,36.633439846443075,5.457406323949318,0.9975299336875373,0.7122411044224428,7.300754977440027,Curry leaves
0,2540811.0,6376.0,1600,1590,1.0062893081761006,1.0012551110649317,16.00015743004891,162.20140959119496,160.19037775157233,155.8189889937107,35.1379208007778,31.9307102196688,36.65640077421684,5.06048160537369,0.9977391589299553,0.763855838433447,6.857659018400517,Curry leaves
0,2363322.0,6154.0,1479,1600,0.924375,1.0013024039889613,16.024780372712648,162.8118961291413,160.48253760987154,156.02653777890467,35.55621418524923,32.38442175878915,37.39812865956213,4.2025425141937225,0.9981742299058467,0.7928799416452549,6.728315612471585,Curry leaves
0,2345733.0,6132.0,1468,1600,0.9175,1.0013074804336213,16.029711821422133,162.49215216280655,160.1809243017711,156.32908761920982,31.731029227393606,29.085869038451655,33.55166465189369,5.250938622480085,0.9971583109938058,0.7482158250256516,6.86419547495276,Curry leaves
0,2182635.0,5928.0,1366,1600,0.85375,1.0013584497637031,16.10034843205575,162.16623124084919,160.9226971998536,156.8763126830161,27.498405456705825,25.19092567376688,32.99580976383282,2.440395543520519,0.9982974224518193,0.8027631810488465,6.378966169610814,Curry leaves
0,1917201.0,5596.0,1200,1600,0.75,1.0014599408199767,16.333819980273326,193.46261927083333,192.309165625,178.68461302083332,51.30939022827842,44.76243973922762,62.49991482753561,1.7338564192995416,0.9996336586883818,0.8190383957695091,8.143835827787626,December flower
0,1917201.0,5596.0,1200,1600,0.75,1.0014599408199767,16.333819980273326,196.5615234375,195.49128385416665,182.19779583333334,52.40963606405447,45.69253122169386,63.20918336938851,1.6757017697392365,0.9996594087042295,0.8339385060951761,7.8993058521799355,December flower
0,1917201.0,5596.0,1200,1600,0.75,1.0014599408199767,16.333819980273326,196.83329479166667,195.74088645833334,182.258878125,52.991949958603925,46.32820929886232,63.84598663345821,1.6478243315113632,0.9996732033574378,0.8305805735200038,7.955396242334128,December flower
0,1917201.0,5596.0,1200,1600,0.75,1.0014599408199767,16.333819980273326,196.27885416666666,194.85804583333334,181.11661822916668,53.059100801405734,46.532718048858534,63.799589974527194,1.6511573227118164,0.9996742258029003,0.8261073021264796,8.060403845790827,December flower
0,1917201.0,5596.0,1200,1600,0.75,1.0014599408199767,16.333819980273326,196.17472395833335,194.72924479166667,180.92179166666668,53.13169409469001,46.61823308750015,63.91403610774083,1.6530007840585923,0.9996749083213325,0.8259221650307189,8.076766879886726,December flower
